# Lammps sturcture data file
# ntot =          364
         364   atoms
           1 atom types
 
          0.00000000         43.23800045   xlo xhi
          0.00000000         40.32560732   ylo yhi
          0.00000000        105.63000011   zlo zhi
 
Atoms
 
          85           1         10.07800011          0.10000000         52.91500006
          86           1         11.74100009          1.06013351         51.70443222
          87           1         11.74100009          2.98040052         52.91500006
          88           1         10.07800011          3.94053403         51.70443222
          89           1         10.07800011          5.86080105         52.91500006
          90           1         11.74100009          6.82093456         51.70443222
          91           1         11.74100009          8.74120157         52.91500006
          92           1         10.07800011          9.70133508         51.70443222
          93           1         10.07800011         11.62160209         52.91500006
          94           1         11.74100009         12.58173560         51.70443222
          95           1         11.74100009         14.50200262         52.91500006
          96           1         10.07800011         15.46213613         51.70443222
          97           1         10.07800011         17.38240314         52.91500006
          98           1         11.74100009         18.34253665         51.70443222
          99           1         11.74100009         20.26280366         52.91500006
         100           1         10.07800011         21.22293717         51.70443222
         101           1         10.07800011         23.14320419         52.91500006
         102           1         11.74100009         24.10333769         51.70443222
         103           1         11.74100009         26.02360471         52.91500006
         104           1         10.07800011         26.98373822         51.70443222
         105           1         10.07800011         28.90400523         52.91500006
         106           1         11.74100009         29.86413874         51.70443222
         107           1         11.74100009         31.78440576         52.91500006
         108           1         10.07800011         32.74453926         51.70443222
         109           1         10.07800011         34.66480628         52.91500006
         110           1         11.74100009         35.62493979         51.70443222
         111           1         11.74100009         37.54520680         52.91500006
         112           1         10.07800011         38.50534031         51.70443222
         113           1         13.40400014          0.10000000         52.91500006
         114           1         15.06700013          1.06013351         51.70443222
         115           1         15.06700013          2.98040052         52.91500006
         116           1         13.40400014          3.94053403         51.70443222
         117           1         13.40400014          5.86080105         52.91500006
         118           1         15.06700013          6.82093456         51.70443222
         119           1         15.06700013          8.74120157         52.91500006
         120           1         13.40400014          9.70133508         51.70443222
         121           1         13.40400014         11.62160209         52.91500006
         122           1         15.06700013         12.58173560         51.70443222
         123           1         15.06700013         14.50200262         52.91500006
         124           1         13.40400014         15.46213613         51.70443222
         125           1         13.40400014         17.38240314         52.91500006
         126           1         15.06700013         18.34253665         51.70443222
         127           1         15.06700013         20.26280366         52.91500006
         128           1         13.40400014         21.22293717         51.70443222
         129           1         13.40400014         23.14320419         52.91500006
         130           1         15.06700013         24.10333769         51.70443222
         131           1         15.06700013         26.02360471         52.91500006
         132           1         13.40400014         26.98373822         51.70443222
         133           1         13.40400014         28.90400523         52.91500006
         134           1         15.06700013         29.86413874         51.70443222
         135           1         15.06700013         31.78440576         52.91500006
         136           1         13.40400014         32.74453926         51.70443222
         137           1         13.40400014         34.66480628         52.91500006
         138           1         15.06700013         35.62493979         51.70443222
         139           1         15.06700013         37.54520680         52.91500006
         140           1         13.40400014         38.50534031         51.70443222
         141           1         16.73000018          0.10000000         52.91500006
         142           1         18.39300016          1.06013351         51.70443222
         143           1         18.39300016          2.98040052         52.91500006
         144           1         16.73000018          3.94053403         51.70443222
         145           1         16.73000018          5.86080105         52.91500006
         146           1         18.39300016          6.82093456         51.70443222
         147           1         18.39300016          8.74120157         52.91500006
         148           1         16.73000018          9.70133508         51.70443222
         149           1         16.73000018         11.62160209         52.91500006
         150           1         18.39300016         12.58173560         51.70443222
         151           1         18.39300016         14.50200262         52.91500006
         152           1         16.73000018         15.46213613         51.70443222
         153           1         16.73000018         17.38240314         52.91500006
         154           1         18.39300016         18.34253665         51.70443222
         155           1         18.39300016         20.26280366         52.91500006
         156           1         16.73000018         21.22293717         51.70443222
         157           1         16.73000018         23.14320419         52.91500006
         158           1         18.39300016         24.10333769         51.70443222
         159           1         18.39300016         26.02360471         52.91500006
         160           1         16.73000018         26.98373822         51.70443222
         161           1         16.73000018         28.90400523         52.91500006
         162           1         18.39300016         29.86413874         51.70443222
         163           1         18.39300016         31.78440576         52.91500006
         164           1         16.73000018         32.74453926         51.70443222
         165           1         16.73000018         34.66480628         52.91500006
         166           1         18.39300016         35.62493979         51.70443222
         167           1         18.39300016         37.54520680         52.91500006
         168           1         16.73000018         38.50534031         51.70443222
         169           1         20.05600021          0.10000000         52.91500006
         170           1         21.71900020          1.06013351         51.70443222
         171           1         21.71900020          2.98040052         52.91500006
         172           1         20.05600021          3.94053403         51.70443222
         173           1         20.05600021          5.86080105         52.91500006
         174           1         21.71900020          6.82093456         51.70443222
         175           1         21.71900020          8.74120157         52.91500006
         176           1         20.05600021          9.70133508         51.70443222
         177           1         20.05600021         11.62160209         52.91500006
         178           1         21.71900020         12.58173560         51.70443222
         179           1         21.71900020         14.50200262         52.91500006
         180           1         20.05600021         15.46213613         51.70443222
         181           1         20.05600021         17.38240314         52.91500006
         182           1         21.71900020         18.34253665         51.70443222
         183           1         21.71900020         20.26280366         52.91500006
         184           1         20.05600021         21.22293717         51.70443222
         185           1         20.05600021         23.14320419         52.91500006
         186           1         21.71900020         24.10333769         51.70443222
         187           1         21.71900020         26.02360471         52.91500006
         188           1         20.05600021         26.98373822         51.70443222
         189           1         20.05600021         28.90400523         52.91500006
         190           1         21.71900020         29.86413874         51.70443222
         191           1         21.71900020         31.78440576         52.91500006
         192           1         20.05600021         32.74453926         51.70443222
         193           1         20.05600021         34.66480628         52.91500006
         194           1         21.71900020         35.62493979         51.70443222
         195           1         21.71900020         37.54520680         52.91500006
         196           1         20.05600021         38.50534031         51.70443222
         197           1         23.38200025          0.10000000         52.91500006
         198           1         25.04500023          1.06013351         51.70443222
         199           1         25.04500023          2.98040052         52.91500006
         200           1         23.38200025          3.94053403         51.70443222
         201           1         23.38200025          5.86080105         52.91500006
         202           1         25.04500023          6.82093456         51.70443222
         203           1         25.04500023          8.74120157         52.91500006
         204           1         23.38200025          9.70133508         51.70443222
         205           1         23.38200025         11.62160209         52.91500006
         206           1         25.04500023         12.58173560         51.70443222
         207           1         25.04500023         14.50200262         52.91500006
         208           1         23.38200025         15.46213613         51.70443222
         209           1         23.38200025         17.38240314         52.91500006
         210           1         25.04500023         18.34253665         51.70443222
         211           1         25.04500023         20.26280366         52.91500006
         212           1         23.38200025         21.22293717         51.70443222
         213           1         23.38200025         23.14320419         52.91500006
         214           1         25.04500023         24.10333769         51.70443222
         215           1         25.04500023         26.02360471         52.91500006
         216           1         23.38200025         26.98373822         51.70443222
         217           1         23.38200025         28.90400523         52.91500006
         218           1         25.04500023         29.86413874         51.70443222
         219           1         25.04500023         31.78440576         52.91500006
         220           1         23.38200025         32.74453926         51.70443222
         221           1         23.38200025         34.66480628         52.91500006
         222           1         25.04500023         35.62493979         51.70443222
         223           1         25.04500023         37.54520680         52.91500006
         224           1         23.38200025         38.50534031         51.70443222
         225           1         26.70800028          0.10000000         52.91500006
         226           1         28.37100027          1.06013351         51.70443222
         227           1         28.37100027          2.98040052         52.91500006
         228           1         26.70800028          3.94053403         51.70443222
         229           1         26.70800028          5.86080105         52.91500006
         230           1         28.37100027          6.82093456         51.70443222
         231           1         28.37100027          8.74120157         52.91500006
         232           1         26.70800028          9.70133508         51.70443222
         233           1         26.70800028         11.62160209         52.91500006
         234           1         28.37100027         12.58173560         51.70443222
         235           1         28.37100027         14.50200262         52.91500006
         236           1         26.70800028         15.46213613         51.70443222
         237           1         26.70800028         17.38240314         52.91500006
         238           1         28.37100027         18.34253665         51.70443222
         239           1         28.37100027         20.26280366         52.91500006
         240           1         26.70800028         21.22293717         51.70443222
         241           1         26.70800028         23.14320419         52.91500006
         242           1         28.37100027         24.10333769         51.70443222
         243           1         28.37100027         26.02360471         52.91500006
         244           1         26.70800028         26.98373822         51.70443222
         245           1         26.70800028         28.90400523         52.91500006
         246           1         28.37100027         29.86413874         51.70443222
         247           1         28.37100027         31.78440576         52.91500006
         248           1         26.70800028         32.74453926         51.70443222
         249           1         26.70800028         34.66480628         52.91500006
         250           1         28.37100027         35.62493979         51.70443222
         251           1         28.37100027         37.54520680         52.91500006
         252           1         26.70800028         38.50534031         51.70443222
         253           1         30.03400032          0.10000000         52.91500006
         254           1         31.69700030          1.06013351         51.70443222
         255           1         31.69700030          2.98040052         52.91500006
         256           1         30.03400032          3.94053403         51.70443222
         257           1         30.03400032          5.86080105         52.91500006
         258           1         31.69700030          6.82093456         51.70443222
         259           1         31.69700030          8.74120157         52.91500006
         260           1         30.03400032          9.70133508         51.70443222
         261           1         30.03400032         11.62160209         52.91500006
         262           1         31.69700030         12.58173560         51.70443222
         263           1         31.69700030         14.50200262         52.91500006
         264           1         30.03400032         15.46213613         51.70443222
         265           1         30.03400032         17.38240314         52.91500006
         266           1         31.69700030         18.34253665         51.70443222
         267           1         31.69700030         20.26280366         52.91500006
         268           1         30.03400032         21.22293717         51.70443222
         269           1         30.03400032         23.14320419         52.91500006
         270           1         31.69700030         24.10333769         51.70443222
         271           1         31.69700030         26.02360471         52.91500006
         272           1         30.03400032         26.98373822         51.70443222
         273           1         30.03400032         28.90400523         52.91500006
         274           1         31.69700030         29.86413874         51.70443222
         275           1         31.69700030         31.78440576         52.91500006
         276           1         30.03400032         32.74453926         51.70443222
         277           1         30.03400032         34.66480628         52.91500006
         278           1         31.69700030         35.62493979         51.70443222
         279           1         31.69700030         37.54520680         52.91500006
         280           1         30.03400032         38.50534031         51.70443222
         281           1         33.36000035          0.10000000         52.91500006
         282           1         35.02300034          1.06013351         51.70443222
         283           1         35.02300034          2.98040052         52.91500006
         284           1         33.36000035          3.94053403         51.70443222
         285           1         33.36000035          5.86080105         52.91500006
         286           1         35.02300034          6.82093456         51.70443222
         287           1         35.02300034          8.74120157         52.91500006
         288           1         33.36000035          9.70133508         51.70443222
         289           1         33.36000035         11.62160209         52.91500006
         290           1         35.02300034         12.58173560         51.70443222
         291           1         35.02300034         14.50200262         52.91500006
         292           1         33.36000035         15.46213613         51.70443222
         293           1         33.36000035         17.38240314         52.91500006
         294           1         35.02300034         18.34253665         51.70443222
         295           1         35.02300034         20.26280366         52.91500006
         296           1         33.36000035         21.22293717         51.70443222
         297           1         33.36000035         23.14320419         52.91500006
         298           1         35.02300034         24.10333769         51.70443222
         299           1         35.02300034         26.02360471         52.91500006
         300           1         33.36000035         26.98373822         51.70443222
         301           1         33.36000035         28.90400523         52.91500006
         302           1         35.02300034         29.86413874         51.70443222
         303           1         35.02300034         31.78440576         52.91500006
         304           1         33.36000035         32.74453926         51.70443222
         305           1         33.36000035         34.66480628         52.91500006
         306           1         35.02300034         35.62493979         51.70443222
         307           1         35.02300034         37.54520680         52.91500006
         308           1         33.36000035         38.50534031         51.70443222
         309           1         36.68600039          0.10000000         52.91500006
         310           1         38.34900037          1.06013351         51.70443222
         311           1         38.34900037          2.98040052         52.91500006
         312           1         36.68600039          3.94053403         51.70443222
         313           1         36.68600039          5.86080105         52.91500006
         314           1         38.34900037          6.82093456         51.70443222
         315           1         38.34900037          8.74120157         52.91500006
         316           1         36.68600039          9.70133508         51.70443222
         317           1         36.68600039         11.62160209         52.91500006
         318           1         38.34900037         12.58173560         51.70443222
         319           1         38.34900037         14.50200262         52.91500006
         320           1         36.68600039         15.46213613         51.70443222
         321           1         36.68600039         17.38240314         52.91500006
         322           1         38.34900037         18.34253665         51.70443222
         323           1         38.34900037         20.26280366         52.91500006
         324           1         36.68600039         21.22293717         51.70443222
         325           1         36.68600039         23.14320419         52.91500006
         326           1         38.34900037         24.10333769         51.70443222
         327           1         38.34900037         26.02360471         52.91500006
         328           1         36.68600039         26.98373822         51.70443222
         329           1         36.68600039         28.90400523         52.91500006
         330           1         38.34900037         29.86413874         51.70443222
         331           1         38.34900037         31.78440576         52.91500006
         332           1         36.68600039         32.74453926         51.70443222
         333           1         36.68600039         34.66480628         52.91500006
         334           1         38.34900037         35.62493979         51.70443222
         335           1         38.34900037         37.54520680         52.91500006
         336           1         36.68600039         38.50534031         51.70443222
         337           1         40.01200042          0.10000000         52.91500006
         338           1         41.67500041          1.06013351         51.70443222
         339           1         41.67500041          2.98040052         52.91500006
         340           1         40.01200042          3.94053403         51.70443222
         341           1         40.01200042          5.86080105         52.91500006
         342           1         41.67500041          6.82093456         51.70443222
         343           1         41.67500041          8.74120157         52.91500006
         344           1         40.01200042          9.70133508         51.70443222
         345           1         40.01200042         11.62160209         52.91500006
         346           1         41.67500041         12.58173560         51.70443222
         347           1         41.67500041         14.50200262         52.91500006
         348           1         40.01200042         15.46213613         51.70443222
         349           1         40.01200042         17.38240314         52.91500006
         350           1         41.67500041         18.34253665         51.70443222
         351           1         41.67500041         20.26280366         52.91500006
         352           1         40.01200042         21.22293717         51.70443222
         353           1         40.01200042         23.14320419         52.91500006
         354           1         41.67500041         24.10333769         51.70443222
         355           1         41.67500041         26.02360471         52.91500006
         356           1         40.01200042         26.98373822         51.70443222
         357           1         40.01200042         28.90400523         52.91500006
         358           1         41.67500041         29.86413874         51.70443222
         359           1         41.67500041         31.78440576         52.91500006
         360           1         40.01200042         32.74453926         51.70443222
         361           1         40.01200042         34.66480628         52.91500006
         362           1         41.67500041         35.62493979         51.70443222
         363           1         41.67500041         37.54520680         52.91500006
         364           1         40.01200042         38.50534031         51.70443222
